	subject	target_sentence	db_cond	response	threshold
155	pilot1	Wir wollen früh fahren und die jüngeren Kinder aus den Ferien zurückholen	2.0	 Wir wollen früh fahren und die jüngeren Kinder aus den Ferien zurückholen.	sentences
156	pilot1	Im Topf kocht das Wasser	2.0	 Im Topf liegt das Wasser.	sentences
157	pilot1	Schon bald sind wir zu Hause	1.0	 Schon bald sind wir zu Hause.	sentences
158	pilot1	Bei Konkurs kennt der Richter keine Gnade	-1.0	 der Richter keine	sentences
159	pilot1	Bei dem Peitschenknall scheuten die Rösser	1.0	 Leichtmetall Röster	sentences
160	pilot1	Lange nicht geseh'n, mein Lieber	-2.0	 Nicht verstanden.	sentences
161	pilot1	Du begrüßt erst Deinen Gast	0.0	 Begrüß erst deinen Gast.	sentences
162	pilot1	Diese Gegend nennt man Sandwüste	2.0	 Diese Gegend nennt man Sandwüste.	sentences
163	pilot1	Nachts merkst du die Furcht	2.0	 Nachts merkst du die Feuchte.	sentences
164	pilot1	Wir hören den plätschernden Bach	10.0	 Wir hören den plätschernden Bach.	sentences
165	pilot1	Er bekam einen Rüffel von höherer Stelle	0.0	 Er bekam eine Stelle.	sentences
166	pilot1	Das Kamel hat zwei Höcker	-2.0	 Das Kamel hat zwei Höcker.	sentences
167	pilot1	Die Abfangjäger flogen auch an Neujahr über das Dörfchen	0.0	 Die Abfangjäger flogen auch an Neujahr ins Dörfchen	sentences
168	pilot1	Unserer Tante fehlt gar nichts	2.0	 Unserer Tante fehlt gar nichts.	sentences
169	pilot1	Er ist zwar kein Genie, aber doch ein fähiger Ingenieur	1.0	 Er ist zwar kein Genie, aber doch ein fähiger Ingenieur.	sentences
170	pilot1	Da möchte ich gerne mit	2.0	 Dann möchte ich gerne mit.	sentences
171	pilot1	Nicht alle Menschen verkraften den Linksverkehr sofort	-1.0	 Nicht alle Menschen verkraften den Linksverkehr sofort.	sentences
172	pilot1	Wir werden Euch nie vergessen	2.0	 Wir werden euch nie vergessen.	sentences
173	pilot1	Schnaps im Tee verfälscht das Aroma	1.0	 Schnaps im Tee verfälscht das Aroma.	sentences
174	pilot1	Unsere Söhne lieben flotte Tänze	10.0	 Unsere Söhne lieben flotte Tänze.	sentences
175	pilot1	Die Skizzen sind sich ähnlich	2.0	 Die Skizzen sind sich ähnlich.	sentences
176	pilot1	In jüdischen Gemeinden ist Jiddisch häufig noch eine gängige Sprache	10.0	 In jüdischen Gemeinden ist jüdisch oft noch eine gängige Sprache.	sentences
177	pilot1	Löst doch die Fahrkarten am Schalter	0.0	 Löst du die Fahrkarten am Schalter.	sentences
178	pilot1	Durch Wald und Feld führt unser Weg	10.0	 Durch Wald und Feld führt unser Weg.	sentences
179	pilot1	Zum Ausweis gehört ein Lichtbild	-1.0	 nicht verstanden.	sentences
180	pilot1	Er wird ihr ewig treu bleiben	-1.0	 Er wird dir ewig treu bleiben.	sentences
181	pilot1	Fünf Filmtitel müssen wir aufschreiben	0.0	Fünfzehn Diese müssen wir aufschreiben.	sentences
182	pilot1	Achtlos wirft der Knirps Matsch durchs Eckfenster	-2.0	 Achtlos wirft er Matsch durch ihr Fenster.	sentences
183	pilot1	Der junge Zugbegleiter pfeift zur Abfahrt	10.0	 Der junge Zugbegleiter pfeift zur Abfahrt.	sentences
184	pilot1	Nervöse Menschen brauchen viel Ruhe	10.0	 Nervöse Menschen brauchen viel Ruhe.	sentences
185	pilot1	Der Bauherr hat in der nahen Strohscheune eine Eule gefangen	1.0	 Der Bauer hat in der nahen Strohscheune eine Eule gefangen.	sentences
186	pilot1	Wir gehen auf den Bahnsteig	1.0	 Wir gehen auf den Bahnsteig.	sentences
187	pilot1	Sie hat die Neuigkeit mit Genugtuung aufgenommen	10.0	 Sie hat die Genugtuung aufgenommen.	sentences
188	pilot1	Durch den ständigen Föhn verdorren die Ähren	1.0	 Durch die ständigen Frühen verdorrt die Ehe.	sentences
189	pilot1	Stehend macht man seine Aussage	-1.0	 Stehend macht man seine Aussage.	sentences
190	pilot1	Motoren brauchen Benzin, Öl und Wasser	-1.0	 Kohlen brauchen Benzin, Öl und Wasser.	sentences
191	pilot1	Der Vertragsabschluß sah eine vieljährige Laufzeit vor	1.0	 Der Vertrag sah eine vierjährige Laufzeit vor.	sentences
192	pilot1	Er hat Schmerzen im Gesäß	-1.0	 Er hat Schmerzen im Gesäß.	sentences
193	pilot1	Die Bejahung dieser Frage ist meine Bedingung für einen Neuanfang	0.0	 Die Bejahung dieser Frage ist eine Bedingung für einen Neuanfang.	sentences
194	pilot1	Frische Gardinen hängen am Fenster	1.0	 Frische Gardinen hingen am Fenster.	sentences
195	pilot1	Er löscht nicht nur seinen Durst, er säuft	10.0	 Er löscht nicht nur seinen Durst, er säuft.	sentences
196	pilot1	Ich benötige eine Zugverbindung von München nach Aachen	0.0	 Ich benötige eine Zugverbindung von München nach Aachen.	sentences
197	pilot1	Die Rauhigkeit des Holzes beeinträchtigt nicht die Schönheit des gotischen Chorgestühls	-2.0	 Die Rauheit des Holzes beeinträchtigt nicht die Schönheit des gotischen.	sentences
198	pilot1	Im Hauptquartier rüsten sich die Bergsteiger zur Erstbesteigung des Berges	10.0	 Im Hauptquartier rüsten sich die Bergsteiger zuerst für die Besteigung des Berges.	sentences
199	pilot1	Erste Stunde Deutsch, dann Englisch	2.0	 Erste Stunde Deutsch, dann Englisch.	sentences
200	pilot1	Draußen fliegt die Landschaft vorbei	-2.0	 Draußen fliegt die Landschaft vorbei.	sentences
201	pilot1	Ich habe meine Hände eingesalbt	10.0	 Ich habe meine Hände eingesalbt.	sentences
202	pilot1	Schulkinder müssen Rechnen und Schreiben lernen	10.0	 Schulkinder müssen rechnen und schreiben lernen.	sentences
203	pilot1	Ein primitiver Mensch wird keine Scheu kennen	-2.0	 Ein kommunikativer Mensch wird keine Scheue.	sentences
204	pilot1	Der Mokka ist zu stark	10.0	 Der Mokka ist zu stark.	sentences
205	pilot1	Ich will morgen abend nach Frankfurt	2.0	 Ich will morgen Abend nach Frankfurt.	sentences
206	pilot1	Dort muß jedes Auto bremsen	-2.0	 Dort muss jedes Auto retten.	sentences
207	pilot1	Freilich, trockenes Wetter brauchen wir	2.0	 Freilich, trockenes Wetter brauchen wir.	sentences
208	pilot1	Bitte, wiederholen Sie die Telephonnummer, die Sie erfragt haben	-2.0	 Bitte wiederholen Sie die Telefonnummer, die Sie erfragt haben.	sentences
209	pilot1	Unser Treffpunkt: Zwei Uhr am Neumarkt	10.0	 Unser Treffpunkt zwei Uhr am Neumarkt.	sentences
210	pilot1	Auch der Elefant ist ein Geschöpf Gottes	-1.0	 ist ein Geschenk Gottes.	sentences
211	pilot1	Die Basler Fastnacht ist berühmt	-2.0	 Fastnacht ist.	sentences
212	pilot1	Die Hilfsmannschaft setzt sich in Marsch	0.0	 Die Hilfsmannschaft setzt sich in Marsch.	sentences
213	pilot1	Die Rage des Oberstleutnants führt zum Kampf	0.0	 Die Rage des Oberleutnants führt zum Kampf.	sentences
214	pilot1	Einige Busse fahren heute später	-1.0	 Alle Busse fahren heute später.	sentences
215	pilot1	Die Fahrt war ja mächtig kurz	1.0	 Die Fahrt war ja mächtig kurz.	sentences
216	pilot1	Leise rollen wir aus dem Bahnhof	2.0	 Leise rollen wir aus dem Wagen.	sentences
217	pilot1	Diese Wohnung liegt zu hoch	10.0	 Diese Wohnung liegt zu hoch.	sentences
218	pilot1	Kalbsschnitzel und Kalbsbraten kann ich wärmstens empfehlen	-1.0	 Kalbsschnitzel und Kalbsbraten kann ich wärmstens empfehlen.	sentences
219	pilot1	Der Dachstuhl erhält einen perlweißen Kalkputz	-1.0	 Der Dachstuhl erhält einen perlweißen Guss.	sentences
220	pilot1	Vom Marktplatz an folgst du erstmals den gelbblauen Punkten	0.0	 vom Parkplatz erstmals gelb-weißen Kunden.	sentences
221	pilot1	Die Aussicht vom Viadukt ist grandios	0.0	 Die Aussicht vom Viadukt ist grandios.	sentences
222	pilot1	Aus dem Radio klingt Musik	2.0	 Aus dem Radio klingt Musik.	sentences
223	pilot1	Alle Kritiker rühmen das mit großer Verzögerung erschienene neue Jugendbuch	0.0	Alle Kritiker rühmten das mit großer Verzögerung erschienene Jugendbuch. 	sentences
224	pilot1	Zurück geht's mit der Bahn	10.0	 Zurück gehts mit der Bahn.	sentences
225	pilot1	Die drei Männer sind begeistert	1.0	 Die drei Männer sind begeistert.	sentences
226	pilot1	Ich spüre ihn nicht mehr	-1.0	 Ich spüre ihn nicht mehr.	sentences
227	pilot1	Du brauchst eine Schere und liniiertes Papier	2.0	 Du brauchst eine Schere und liniertes Papier.	sentences
228	pilot1	Sie döst müde vor sich hin	1.0	 Sie düst müde vor sich hin.	sentences
229	pilot1	Ich habe Angst, daß der Pilz giftig ist	-2.0	 Ich habe Angst, dass der Pilz giftig ist.	sentences
230	pilot1	Nun bin ich mächtig gespannt	1.0	 Nun bin ich mächtig gespannt.	sentences
231	pilot1	Mach doch Chemie mit uns	-1.0	 nicht verstanden	sentences
232	pilot1	Nicht nur in archaischer Zeit gab es bei den Römern viele Götter	1.0	 Nicht nur in archaischer Zeit gab es viele Götter.	sentences
233	pilot1	Keiner darf diesen Raum verlassen	-2.0	 Keiner darf diesen Raum verlassen.	sentences
234	pilot1	Du darfst dich wieder setzen	-2.0	 Du darfst dich wieder setzen.	sentences
235	pilot1	Nach der harten Arbeit brauche ich Zerstreuung	1.0	 Nach der harten Arbeit brauche ich	sentences
0	pilot2	Die Bremse quietscht beim linkslastigen Bremsen	1.0	 Die Quietsche bremst nach linksseitigen Bremsen	sentences
1	pilot2	Am Samstag öffnet der Kiosk erstmals	1.0	 Am Samstag öffnet der Kiosk erstmals.	sentences
2	pilot2	Ich will am Montag um acht Uhr nach Stuttgart	0.0	 Ich fahre am Montag um acht Uhr nach Stuttgart.	sentences
3	pilot2	Ich packe langsam meine Sachen	-2.0	 Ich packe langsam meine Sachen.	sentences
4	pilot2	Das Haus neben dem Leuchtturm dient seit Jahren als Unterschlupf	10.0	 Das Haus neben dem Leuchtturm dient seit Jahren 	sentences
5	pilot2	Der herrische Pate versteht sich als Pol der ganzen Familie	0.0	 Der herrische Pate versteht sich als Pol der ganzen Familie.	sentences
6	pilot2	Unser Treffpunkt: Zwei Uhr am Neumarkt	0.0	 Unser Treffpunkt zwei Uhr am Weihmarkt.	sentences
7	pilot2	Die Fahrt war ja mächtig kurz	-2.0	 Die Fahrt war ja richtig kurz.	sentences
8	pilot2	Bei dem Peitschenknall scheuten die Rösser	0.0	 Hossa.	sentences
9	pilot2	Die üppigen Büsche und Stauden am Tümpel vor dem Teehaus zeigen die ersten Blüten	-2.0	 Irgendwas mit Teehaus...	sentences
10	pilot2	Ein Bauer arbeitet auf seinem Acker	-2.0	 Der Bauer arbeitet auf seinem Markt.	sentences
11	pilot2	Vati läßt mich Chemie studieren	-1.0	nicht verstanden	sentences
12	pilot2	Er schüttelt kräftig Deine Hand	-2.0	 Er schüttelt kräftig an der Hand.	sentences
13	pilot2	Nehmt doch Butter zum Brot	-2.0	 Nehmt doch Butter zum Brot.	sentences
14	pilot2	Diese Gegend nennt man Sandwüste	1.0	 Diese Gegend nennt man Sandhüster.	sentences
15	pilot2	Zwei Delfter Vasen überragten einen steinernen Löwen und einen chinesischen Buddha	-1.0	 Löwen und chinesischen Händler oder so	sentences
16	pilot2	Auf dem Brett leuchten bunte Tulpen	1.0	 nicht verstanden.	sentences
17	pilot2	Dieses Öfchen sieht aber hübsch aus	-2.0	 Dieses Höfchen schaut aber hübsch aus.	sentences
18	pilot2	Sie gehen in die Oper	-2.0	 Wir gehen in die Oper.	sentences
19	pilot2	Mein Dackel pariert auf's Wort	0.0	 Mein Terrier hört mir aufs Wort.	sentences
20	pilot2	Der Löwe schleicht im Käfig umher	0.0	 Der Löwe streicht das Rentier.	sentences
21	pilot2	Die Abfangjäger flogen auch an Neujahr über das Dörfchen	1.0	 Die Abfangjäger flogen auch über Neujahr ums Dorf.	sentences
22	pilot2	Rückt die Stühle an den Tisch	10.0	 Rückt die Stühle an den Tisch.	sentences
23	pilot2	Unsere beiden Hunde haben Durst	2.0	 Unsere beiden Hunde haben Durst.	sentences
24	pilot2	Sechs Mädchen wollen Schwester werden	-1.0	 Sechs mädchen wollen Schwestern werden.	sentences
25	pilot2	Unserer Tante fehlt gar nichts	0.0	 Unsere Tante fehlt gar nichts.	sentences
26	pilot2	Mit einem Ringchen wird die Gangschaltung wieder gangbar	1.0	 Gangschaltung wieder gangbar.	sentences
27	pilot2	Mich drückt der linke Schuh	1.0	 Mir drückt der linke Schuh.	sentences
28	pilot2	Das war jetzt aber ein schöner Tag	-1.0	 Das war jetzt aber ein schöner Tag.	sentences
29	pilot2	Alle Kinder essen gern Eis	10.0	 Alle Kinder essen gern Eis.	sentences
30	pilot2	Freilich, trockenes Wetter brauchen wir	10.0	 Freilich trockenes Wetter brauchen wir.	sentences
31	pilot2	Laß bitte das Licht brennen	0.0	 Lasst bitte das Gift dran.	sentences
32	pilot2	Schmelzdraht schmilzt bei elfhundert Grad	2.0	 schmelzt bei elfhundert Grad.	sentences
33	pilot2	Löst doch die Fahrkarten am Schalter	10.0	 löst doch die Fahrkarten am Schalter.	sentences
34	pilot2	Sie hat die Neuigkeit mit Genugtuung aufgenommen	10.0	 Sie hat die Neuigkeiten Ach fuck, irgendwas aufgenommen.	sentences
35	pilot2	Ich brauche heute eine Verbindung ab Köln	1.0	 Ich brauche heute eine Verbindung ab Köln.	sentences
36	pilot2	Mein Arzt empfahl dringend Bäder	-2.0	 Ein Arzt in dem Termin war dringend später.	sentences
37	pilot2	Das Baujahr der Büromöbel liegt lange zurück	1.0	 Das Baujahr der Rohrmöbel liegt lange zurück.	sentences
38	pilot2	Einige Busse fahren heute später	-1.0	 Einige Busse fahren heute spät.	sentences
39	pilot2	Wir werden Euch nie vergessen	2.0	 Wir werden euch nie vergessen.	sentences
40	pilot2	Wer früh aufsteht, kann früh hingehen	0.0	 Wer früh aufsteht, kann früh sich hinlegen.	sentences
41	pilot2	Im Dschungel herrscht skrupellose Lebensform	10.0	 Im Dschungel herrscht skrupellose Lebensform.	sentences
42	pilot2	Abends lieber zeitig schlafen gehen	-2.0	 achtzehn Uhr zeitig schlafen.	sentences
43	pilot2	Die Hilfsmannschaft setzt sich in Marsch	10.0	 Die Hilfsmannschaft setzt sich in Marsch.	sentences
44	pilot2	Der fünfzehige Fuß kommt in der Tierwelt häufig vor	-1.0	 Der zehnköpfige Fuß kommt in der Tierwelt häufig vor.	sentences
45	pilot2	Sie ißt kein salziges Gericht	-1.0	 Sie ist mein salziges Gericht.	sentences
46	pilot2	Kein gutes Wetter, wenig Gäste	10.0	 Kein gutes Wetter, eh nicht gestern.	sentences
47	pilot2	Er hat eine sprunghafte Gangart	-1.0	 Er hat eine sprunghafte Gangart.	sentences
48	pilot2	Leider ist dies Haus teuer	-1.0	 Leider ist das Haus teuer.	sentences
49	pilot2	Die Basler Fastnacht ist berühmt	2.0	 Äh, die Basler Fastnach ist fast vorüber.	sentences
50	pilot2	Der junge Zugbegleiter pfeift zur Abfahrt	-1.0	 der junge Zugbegleiter pfeift zur Abfahrt.	sentences
51	pilot2	Vor der Hütte sitzt ein großer Heuhaufen	1.0	 Vor der Hütte sitzt ein großer Heuhaufen.	sentences
52	pilot2	In Zukunft kommt jeder falsche Versicherungsfall vor das Bezirksgericht	10.0	 In Zukunft kommt jeder Versicherungsfall vor.	sentences
53	pilot2	Ich bin dreißig Jahre alt	1.0	 Ich bin vierunddreißig Jahre alt.	sentences
54	pilot2	Leise rollen wir aus dem Bahnhof	1.0	 Leise rollen wir aus dem Bahnhof.	sentences
55	pilot2	Wir wollen heute spazieren gehen	1.0	 Nein, wir wollen heute spazieren gehen.	sentences
56	pilot2	Bei Konkurs kennt der Richter keine Gnade	10.0	 Beim Konkurs kennt der Richter keine Gnade.	sentences
57	pilot2	Nervöse Menschen brauchen viel Ruhe	1.0	 Erböse menschen dort viel Ruhe.	sentences
58	pilot2	Im Topf kocht das Wasser	-1.0	 Den Kopf taucht das Wasser.	sentences
59	pilot2	Der smarte Bergsteiger betrachtet furchtlos die Szene	-2.0	 bis zehn	sentences
60	pilot2	"Der Förster aus Königstein drohte dem Wilderer mit einer Keule und schrie: ""Hau ab!"""	-2.0	 König, Stahl, Keuler, hau ab!	sentences
61	pilot2	Im Hauptquartier rüsten sich die Bergsteiger zur Erstbesteigung des Berges	-1.0	 Bergsteiger des Tages.	sentences
62	pilot2	Dienstag wieder frisch gebrannte Mandeln	-2.0	 Dienstag wieder frisch gebrannte Mandeln.	sentences
63	pilot2	Mach doch Chemie mit uns	1.0	 Macht doch Chemie mit uns.	sentences
64	pilot2	Für Volkskunst schwärmt nicht jede Altersstufe	1.0	 Perfolgskunst? Keine Ahnung.	sentences
65	pilot2	Sonntags trinken viele Männer Bier	-2.0	 Sonntags trinken viele Männer Bier.	sentences
66	pilot2	Mach Dir's bequem, alter Freund	10.0	 Mach es dir bequem alter Freund.	sentences
67	pilot2	Der Verbrecher wollte seinem röchelnden Opfer den Hals abdrehen	-1.0	 Der Verbrecher wollte seinen Opfer den Hals umdrehen.	sentences
68	pilot2	Keiner darf diesen Raum verlassen	10.0	 Keiner darf diesen Raum verlassen.	sentences
69	pilot2	Er hat Schmerzen im Gesäß	0.0	 Er hat Schmerzen im Gesäß.	sentences
70	pilot2	Nüsse muß man gut kauen	2.0	 Nüsse muss man gut kauen.	sentences
71	pilot2	Jungen lieben Streit, Mädchen Eintracht	-1.0	Jungen lieben Streit, die Mädchen ... keine Ahnung.	sentences
72	pilot2	Unsere Eltern tanzen Wiener Walzer	1.0	 Unsere Eltern tanzen Wiener Walzer.	sentences
73	pilot2	Unsere Söhne lieben flotte Tänze	1.0	 Unsere Söhne lieben flotte Tänze.	sentences
74	pilot2	Er ist in diesem Jahr Strohwitwer	0.0	 Er ist in diesem Jahr Strohwitwer.	sentences
75	pilot2	Nachts merkst du die Furcht	2.0	 Nachts merkst du die Furcht.	sentences
76	pilot2	Es geht hier ums Prinzip	0.0	 Es geht hier ums Prinzip.	sentences
77	pilot2	Du begrüßt erst Deinen Gast	-1.0	 Du begrüßt erst deinen Gast.	sentences
78	pilot2	Er gewinnt sechs Spiele nacheinander	-2.0	Er gewinnt sechs Spiele nacheinander.	sentences
79	pilot2	Auch der Elefant ist ein Geschöpf Gottes	1.0	 Auch der Elefant ist ein Geschöpf Gottes.	sentences
80	pilot2	Ein kleines Flämmchen in der Koje der Jolle entwickelte sich zu einem Brand	2.0	 Ein Pflänzchen in der Knolle entwickelte sich zu einem Brand.	sentences
81	pilot2	Endlich läuft unser Wasser wieder	10.0	 Endlich läuft unser Wasser wieder.	sentences
82	pilot2	Stehend macht man seine Aussage	2.0	 Stehend macht er seine Aussage.	sentences
83	pilot2	Die Rinder sind noch auf der Weide	-2.0	 auf der Waage.	sentences
84	pilot2	Der Pflug zieht tiefe Furchen	-1.0	 Der Fluss zieht tiefe Furchen.	sentences
85	pilot2	Der Singvogel schaffts bis in den fernsten Süden	1.0	 Der Seenvogel schafft es bis in den entferntesten Süden.	sentences
86	pilot2	Die Tante bewohnt ein nettes Häuschen	10.0	Die Tante bewohnt ein nettes Häuschen.	sentences
87	pilot2	Vom Marktplatz an folgst du erstmals den gelbblauen Punkten	2.0	 Vom Marktplatz an verfolgst du erstmal den gelb-blauen Punkt.	sentences
88	pilot2	Nun sind wir gleich im Wagen	1.0	 Nun sind wir gleich im Wagen.	sentences
89	pilot2	Die Bejahung dieser Frage ist meine Bedingung für einen Neuanfang	10.0	 Die Bejahung dieser Frage ist meine Bedingung für einen Neuanfang.	sentences
90	pilot2	In jüdischen Gemeinden ist Jiddisch häufig noch eine gängige Sprache	1.0	 In jüdischen Gemeinden ist die gängige in jeglicher Sprache.	sentences
91	pilot2	Du brauchst eine Schere und liniiertes Papier	-1.0	 Du brauchst eine Schere und lähelt das Papier.	sentences
92	pilot2	Das ist nun doch die Höh	0.0	 Das ist nun doch die Höhe.	sentences
93	pilot2	In der Dämmerung kommen wir heim	-2.0	 In der Dämmerung kommen die Hasen.	sentences
94	pilot2	Guten Morgen, meine Damen und Herren	-1.0	Guten Morgen meine Damen und Herren.	sentences
95	pilot2	Ängstlich begreifst du Omas Lage	10.0	 Denkst du, begreifst du Omas Lage	sentences
96	pilot2	Wir wollen früh fahren und die jüngeren Kinder aus den Ferien zurückholen	-1.0	 Junge Kinder aus den Ferien zurück...	sentences
97	pilot2	Der Kursteilnehmer wählt das einfachste Exemplar der vergilbten Schriftstücke	10.0	 Der Kursteilnehmer vergibt 	sentences
98	pilot2	Erste Stunde Deutsch, dann Englisch	1.0	 Erste Stunde Deutsch, dann Englisch.	sentences
